sale_line_id,sale_date,store_id,product_id,quantity,unit_price,promotion_code,payment_method,product_name,category,store_name,city,region,discount_rate,gross_sales,discount_amount,net_sales,year,month,week,day_name
L00736,2026-03-31,S03,P012,1,35000.0,NONE,Cash,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,3,14,Tuesday
L00737,2026-03-30,S03,P010,2,115000.0,NONE,Card,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,230000.0,0.0,230000.0,2026,3,14,Monday
L00738,2026-04-28,S03,P006,1,165000.0,NONE,Cash,Bluetooth Speaker,Electronics,Medellín Poblado,Medellín,Northwest,0.0,165000.0,0.0,165000.0,2026,4,18,Tuesday
L00739,2026-03-04,S03,P004,1,390000.0,PROMO15,Cash,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.15,390000.0,585.0,389415.0,2026,3,10,Wednesday
L00740,2026-03-17,S03,P001,3,145000.0,NONE,Card,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,435000.0,0.0,435000.0,2026,3,12,Tuesday
L00741,2026-02-24,S03,P010,1,115000.0,NONE,Transfer,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,2,9,Tuesday
L00742,2026-03-29,S03,P001,1,145000.0,NONE,Transfer,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,3,13,Sunday
L00743,2026-02-03,S03,P001,1,145000.0,NONE,Cash,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,145000.0,0.0,145000.0,2026,2,6,Tuesday
L00744,2026-02-05,S03,P010,1,115000.0,NONE,Card,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,115000.0,0.0,115000.0,2026,2,6,Thursday
L00745,2026-02-10,S03,P013,2,135000.0,NONE,Cash,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,270000.0,0.0,270000.0,2026,2,7,Tuesday
L00746,2026-03-26,S03,P002,3,285000.0,NONE,Transfer,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,855000.0,0.0,855000.0,2026,3,13,Thursday
L00747,2026-03-17,S03,P004,2,390000.0,PROMO15,Card,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.15,780000.0,1170.0,778830.0,2026,3,12,Tuesday
L00748,2026-03-08,S03,P005,3,220000.0,NONE,Cash,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,660000.0,0.0,660000.0,2026,3,10,Sunday
L00749,2026-03-23,S03,P008,1,78000.0,NONE,Card,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,3,13,Monday
L00750,2026-04-09,S03,P015,4,86000.0,NONE,Transfer,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,344000.0,0.0,344000.0,2026,4,15,Thursday
L00751,2026-02-27,S03,P012,1,35000.0,NONE,Transfer,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,35000.0,0.0,35000.0,2026,2,9,Friday
L00752,2026-04-06,S03,P003,2,175000.0,NONE,Transfer,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,350000.0,0.0,350000.0,2026,4,15,Monday
L00753,2026-02-19,S03,P012,2,35000.0,NONE,Card,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,70000.0,0.0,70000.0,2026,2,8,Thursday
L00754,2026-03-12,S03,P008,3,78000.0,NONE,Transfer,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,234000.0,0.0,234000.0,2026,3,11,Thursday
L00755,2026-03-25,S03,P003,1,175000.0,NONE,Cash,Blender 500W,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,175000.0,0.0,175000.0,2026,3,13,Wednesday
L00756,2026-04-21,S03,P013,1,135000.0,PROMO20,Transfer,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.2,135000.0,270.0,134730.0,2026,4,17,Tuesday
L00757,2026-03-31,S03,P013,1,135000.0,NONE,Card,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,135000.0,0.0,135000.0,2026,3,14,Tuesday
L00758,2026-03-09,S03,P009,1,92000.0,PROMO08,Cash,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.08,92000.0,73.60000000000001,91926.4,2026,3,11,Monday
L00759,2026-04-20,S03,P008,1,78000.0,NONE,Transfer,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,78000.0,0.0,78000.0,2026,4,17,Monday
L00760,2026-02-15,S03,P002,2,285000.0,NONE,Card,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,570000.0,0.0,570000.0,2026,2,7,Sunday
